id,name,affect,time
911,赤道逆流,强烈影响,常年性影响
912,赤道逆流,强烈影响,常年性影响
1276,北太平洋暖流,强烈影响,常年性影响
1277,北太平洋暖流,强烈影响,常年性影响
1278,北太平洋暖流,强烈影响,常年性影响
1279,北太平洋暖流,强烈影响,常年性影响
1280,北太平洋暖流,强烈影响,常年性影响
1281,北太平洋暖流,强烈影响,常年性影响
1282,北太平洋暖流,强烈影响,常年性影响
1283,北太平洋暖流,强烈影响,常年性影响
1284,北太平洋暖流,强烈影响,常年性影响
1285,北太平洋暖流,强烈影响,常年性影响
1286,北太平洋暖流,强烈影响,常年性影响
1308,北太平洋暖流,强烈影响,常年性影响
1309,北太平洋暖流,强烈影响,常年性影响
1310,北太平洋暖流,强烈影响,常年性影响
1311,北太平洋暖流,强烈影响,常年性影响
1312,北太平洋暖流,强烈影响,常年性影响
1313,北太平洋暖流,强烈影响,常年性影响
1314,北太平洋暖流,强烈影响,常年性影响
1315,北太平洋暖流,强烈影响,常年性影响
1316,北太平洋暖流,强烈影响,常年性影响
1317,北太平洋暖流,强烈影响,常年性影响
1318,北太平洋暖流,强烈影响,常年性影响
1319,北太平洋暖流,强烈影响,常年性影响
1320,北太平洋暖流,强烈影响,常年性影响
1321,北太平洋暖流,强烈影响,常年性影响
1322,北太平洋暖流,强烈影响,常年性影响
1323,北太平洋暖流,强烈影响,常年性影响
1324,北太平洋暖流,强烈影响,常年性影响
1325,北太平洋暖流,强烈影响,常年性影响
1345,北太平洋暖流,强烈影响,常年性影响
1346,北太平洋暖流,强烈影响,常年性影响
1347,北太平洋暖流,强烈影响,常年性影响
1348,北太平洋暖流,强烈影响,常年性影响
1349,北太平洋暖流,强烈影响,常年性影响
1350,北太平洋暖流,强烈影响,常年性影响
1351,北太平洋暖流,强烈影响,常年性影响
1331,北大西洋暖流,强烈影响,常年性影响
1332,北大西洋暖流,强烈影响,常年性影响
1333,北大西洋暖流,强烈影响,常年性影响
1334,北大西洋暖流,强烈影响,常年性影响
1335,北大西洋暖流,强烈影响,常年性影响
1336,北大西洋暖流,强烈影响,常年性影响
1337,北大西洋暖流,强烈影响,常年性影响
1367,北大西洋暖流,强烈影响,常年性影响
1368,北大西洋暖流,强烈影响,常年性影响
1369,北大西洋暖流,强烈影响,常年性影响
1370,北大西洋暖流,强烈影响,常年性影响
1371,北大西洋暖流,强烈影响,常年性影响
1372,北大西洋暖流,强烈影响,常年性影响
1373,北大西洋暖流,强烈影响,常年性影响
1395,北大西洋暖流,强烈影响,常年性影响
1396,北大西洋暖流,强烈影响,常年性影响
1397,北大西洋暖流,强烈影响,常年性影响
1398,北大西洋暖流,强烈影响,常年性影响
1399,北大西洋暖流,强烈影响,常年性影响
1400,北大西洋暖流,强烈影响,常年性影响
1401,北大西洋暖流,强烈影响,常年性影响
1385,阿拉斯加暖流,强烈影响,常年性影响
1386,阿拉斯加暖流,强烈影响,常年性影响
1387,阿拉斯加暖流,强烈影响,常年性影响
1388,阿拉斯加暖流,强烈影响,常年性影响
1389,阿拉斯加暖流,强烈影响,常年性影响
1390,阿拉斯加暖流,强烈影响,常年性影响
1391,阿拉斯加暖流,强烈影响,常年性影响
1286,阿拉斯加暖流,强烈影响,常年性影响
1325,阿拉斯加暖流,强烈影响,常年性影响
1362,阿拉斯加暖流,强烈影响,常年性影响
1244,加利福尼亚凉流,强烈影响,常年性影响
1245,加利福尼亚凉流,强烈影响,常年性影响
1286,加利福尼亚凉流,强烈影响,常年性影响
1157,加利福尼亚凉流,强烈影响,常年性影响
1158,加利福尼亚凉流,强烈影响,常年性影响
1205,加利福尼亚凉流,强烈影响,常年性影响
346,秘鲁凉流,强烈影响,常年性影响
347,秘鲁凉流,强烈影响,常年性影响
348,秘鲁凉流,强烈影响,常年性影响
416,秘鲁凉流,强烈影响,常年性影响
417,秘鲁凉流,强烈影响,常年性影响
418,秘鲁凉流,强烈影响,常年性影响
484,秘鲁凉流,强烈影响,常年性影响
485,秘鲁凉流,强烈影响,常年性影响
486,秘鲁凉流,强烈影响,常年性影响
550,秘鲁凉流,强烈影响,常年性影响
551,秘鲁凉流,强烈影响,常年性影响
552,秘鲁凉流,强烈影响,常年性影响
553,秘鲁凉流,强烈影响,常年性影响
611,秘鲁凉流,强烈影响,常年性影响
612,秘鲁凉流,强烈影响,常年性影响
613,秘鲁凉流,强烈影响,常年性影响
614,秘鲁凉流,强烈影响,常年性影响
667,秘鲁凉流,强烈影响,常年性影响
668,秘鲁凉流,强烈影响,常年性影响
669,秘鲁凉流,强烈影响,常年性影响
670,秘鲁凉流,强烈影响,常年性影响
721,秘鲁凉流,强烈影响,常年性影响
722,秘鲁凉流,强烈影响,常年性影响
723,秘鲁凉流,强烈影响,常年性影响
724,秘鲁凉流,强烈影响,常年性影响
775,秘鲁凉流,强烈影响,常年性影响
776,秘鲁凉流,强烈影响,常年性影响
777,秘鲁凉流,强烈影响,常年性影响
1327,拉布拉多寒流,强烈影响,常年性影响
1328,拉布拉多寒流,强烈影响,常年性影响
1329,拉布拉多寒流,强烈影响,常年性影响
1363,拉布拉多寒流,强烈影响,常年性影响
1364,拉布拉多寒流,强烈影响,常年性影响
1365,拉布拉多寒流,强烈影响,常年性影响
1393,拉布拉多寒流,强烈影响,常年性影响
1420,拉布拉多寒流,强烈影响,常年性影响
1421,拉布拉多寒流,强烈影响,常年性影响
1164,墨西哥湾暖流,强烈影响,常年性影响
1165,墨西哥湾暖流,强烈影响,常年性影响
1208,墨西哥湾暖流,强烈影响,常年性影响
1209,墨西哥湾暖流,强烈影响,常年性影响
1247,墨西哥湾暖流,强烈影响,常年性影响
1248,墨西哥湾暖流,强烈影响,常年性影响
1287,墨西哥湾暖流,强烈影响,常年性影响
1288,墨西哥湾暖流,强烈影响,常年性影响
1289,墨西哥湾暖流,强烈影响,常年性影响
1290,墨西哥湾暖流,强烈影响,常年性影响
1291,墨西哥湾暖流,强烈影响,常年性影响
351,巴西暖流,强烈影响,常年性影响
352,巴西暖流,强烈影响,常年性影响
353,巴西暖流,强烈影响,常年性影响
354,巴西暖流,强烈影响,常年性影响
355,巴西暖流,强烈影响,常年性影响
421,巴西暖流,强烈影响,常年性影响
422,巴西暖流,强烈影响,常年性影响
423,巴西暖流,强烈影响,常年性影响
424,巴西暖流,强烈影响,常年性影响
425,巴西暖流,强烈影响,常年性影响
487,巴西暖流,强烈影响,常年性影响
488,巴西暖流,强烈影响,常年性影响
489,巴西暖流,强烈影响,常年性影响
490,巴西暖流,强烈影响,常年性影响
491,巴西暖流,强烈影响,常年性影响
554,巴西暖流,强烈影响,常年性影响
555,巴西暖流,强烈影响,常年性影响
556,巴西暖流,强烈影响,常年性影响
557,巴西暖流,强烈影响,常年性影响
615,巴西暖流,强烈影响,常年性影响
616,巴西暖流,强烈影响,常年性影响
617,巴西暖流,强烈影响,常年性影响
618,巴西暖流,强烈影响,常年性影响
671,巴西暖流,强烈影响,常年性影响
672,巴西暖流,强烈影响,常年性影响
725,巴西暖流,强烈影响,常年性影响
726,巴西暖流,强烈影响,常年性影响
778,巴西暖流,强烈影响,常年性影响
779,巴西暖流,强烈影响,常年性影响
835,巴西暖流,强烈影响,常年性影响
890,巴西暖流,强烈影响,常年性影响
891,巴西暖流,强烈影响,常年性影响
892,巴西暖流,强烈影响,常年性影响
946,巴西暖流,强烈影响,常年性影响
947,巴西暖流,强烈影响,常年性影响
948,巴西暖流,强烈影响,常年性影响
949,巴西暖流,强烈影响,常年性影响
1003,巴西暖流,强烈影响,常年性影响
1004,巴西暖流,强烈影响,常年性影响
1005,巴西暖流,强烈影响,常年性影响
1006,巴西暖流,强烈影响,常年性影响
1007,巴西暖流,强烈影响,常年性影响
1062,巴西暖流,强烈影响,常年性影响
1063,巴西暖流,强烈影响,常年性影响
1064,巴西暖流,强烈影响,常年性影响
1065,巴西暖流,强烈影响,常年性影响
1066,巴西暖流,强烈影响,常年性影响
1449,东格陵兰寒流,强烈影响,常年性影响
1450,东格陵兰寒流,强烈影响,常年性影响
1451,东格陵兰寒流,强烈影响,常年性影响
1452,东格陵兰寒流,强烈影响,常年性影响
1453,东格陵兰寒流,强烈影响,常年性影响
1454,东格陵兰寒流,强烈影响,常年性影响
1455,东格陵兰寒流,强烈影响,常年性影响
1456,东格陵兰寒流,强烈影响,常年性影响
1466,东格陵兰寒流,强烈影响,常年性影响
1467,东格陵兰寒流,强烈影响,常年性影响
1468,东格陵兰寒流,强烈影响,常年性影响
1469,东格陵兰寒流,强烈影响,常年性影响
1470,东格陵兰寒流,强烈影响,常年性影响
1471,东格陵兰寒流,强烈影响,常年性影响
1472,东格陵兰寒流,强烈影响,常年性影响
1495,东格陵兰寒流,强烈影响,常年性影响
1496,东格陵兰寒流,强烈影响,常年性影响
1497,东格陵兰寒流,强烈影响,常年性影响
1498,东格陵兰寒流,强烈影响,常年性影响
1542,东格陵兰寒流,强烈影响,常年性影响
1543,东格陵兰寒流,强烈影响,常年性影响
1544,东格陵兰寒流,强烈影响,常年性影响
1545,东格陵兰寒流,强烈影响,常年性影响
1455,挪威暖流,强烈影响,常年性影响
1456,挪威暖流,强烈影响,常年性影响
1457,挪威暖流,强烈影响,常年性影响
1474,挪威暖流,强烈影响,常年性影响
1475,挪威暖流,强烈影响,常年性影响
1122,加那利凉流,强烈影响,常年性影响
1123,加那利凉流,强烈影响,常年性影响
1175,加那利凉流,强烈影响,常年性影响
1176,加那利凉流,强烈影响,常年性影响
1219,加那利凉流,强烈影响,常年性影响
1220,加那利凉流,强烈影响,常年性影响
1258,加那利凉流,强烈影响,常年性影响
1259,加那利凉流,强烈影响,常年性影响
1260,加那利凉流,强烈影响,常年性影响
499,本格拉凉流,强烈影响,常年性影响
565,本格拉凉流,强烈影响,常年性影响
626,本格拉凉流,强烈影响,常年性影响
680,本格拉凉流,强烈影响,常年性影响
734,本格拉凉流,强烈影响,常年性影响
787,本格拉凉流,强烈影响,常年性影响
843,本格拉凉流,强烈影响,常年性影响
900,本格拉凉流,强烈影响,常年性影响
957,本格拉凉流,强烈影响,常年性影响
502,阿古拉斯暖流,强烈影响,常年性影响
503,阿古拉斯暖流,强烈影响,常年性影响
504,阿古拉斯暖流,强烈影响,常年性影响
505,阿古拉斯暖流,强烈影响,常年性影响
506,阿古拉斯暖流,强烈影响,常年性影响
507,阿古拉斯暖流,强烈影响,常年性影响
508,阿古拉斯暖流,强烈影响,常年性影响
509,阿古拉斯暖流,强烈影响,常年性影响
568,阿古拉斯暖流,强烈影响,常年性影响
569,阿古拉斯暖流,强烈影响,常年性影响
570,阿古拉斯暖流,强烈影响,常年性影响
571,阿古拉斯暖流,强烈影响,常年性影响
572,阿古拉斯暖流,强烈影响,常年性影响
573,阿古拉斯暖流,强烈影响,常年性影响
628,阿古拉斯暖流,强烈影响,常年性影响
629,阿古拉斯暖流,强烈影响,常年性影响
630,阿古拉斯暖流,强烈影响,常年性影响
631,阿古拉斯暖流,强烈影响,常年性影响
632,阿古拉斯暖流,强烈影响,常年性影响
682,阿古拉斯暖流,强烈影响,常年性影响
683,阿古拉斯暖流,强烈影响,常年性影响
684,阿古拉斯暖流,强烈影响,常年性影响
685,阿古拉斯暖流,强烈影响,常年性影响
735,阿古拉斯暖流,强烈影响,常年性影响
736,阿古拉斯暖流,强烈影响,常年性影响
737,阿古拉斯暖流,强烈影响,常年性影响
789,阿古拉斯暖流,强烈影响,常年性影响
790,阿古拉斯暖流,强烈影响,常年性影响
791,阿古拉斯暖流,强烈影响,常年性影响
792,阿古拉斯暖流,强烈影响,常年性影响
845,阿古拉斯暖流,强烈影响,常年性影响
846,阿古拉斯暖流,强烈影响,常年性影响
847,阿古拉斯暖流,强烈影响,常年性影响
848,阿古拉斯暖流,强烈影响,常年性影响
901,阿古拉斯暖流,强烈影响,常年性影响
902,阿古拉斯暖流,强烈影响,常年性影响
903,阿古拉斯暖流,强烈影响,常年性影响
904,阿古拉斯暖流,强烈影响,常年性影响
958,阿古拉斯暖流,强烈影响,常年性影响
959,阿古拉斯暖流,强烈影响,常年性影响
960,阿古拉斯暖流,强烈影响,常年性影响
1011,阿古拉斯暖流,强烈影响,常年性影响
1012,阿古拉斯暖流,强烈影响,常年性影响
1070,阿古拉斯暖流,强烈影响,常年性影响
1071,阿古拉斯暖流,强烈影响,常年性影响
1072,阿古拉斯暖流,强烈影响,常年性影响
504,莫桑比克暖流,强烈影响,常年性影响
505,莫桑比克暖流,强烈影响,常年性影响
506,莫桑比克暖流,强烈影响,常年性影响
507,莫桑比克暖流,强烈影响,常年性影响
508,莫桑比克暖流,强烈影响,常年性影响
509,莫桑比克暖流,强烈影响,常年性影响
568,莫桑比克暖流,强烈影响,常年性影响
569,莫桑比克暖流,强烈影响,常年性影响
570,莫桑比克暖流,强烈影响,常年性影响
571,莫桑比克暖流,强烈影响,常年性影响
572,莫桑比克暖流,强烈影响,常年性影响
573,莫桑比克暖流,强烈影响,常年性影响
628,莫桑比克暖流,强烈影响,常年性影响
629,莫桑比克暖流,强烈影响,常年性影响
630,莫桑比克暖流,强烈影响,常年性影响
631,莫桑比克暖流,强烈影响,常年性影响
632,莫桑比克暖流,强烈影响,常年性影响
682,莫桑比克暖流,强烈影响,常年性影响
683,莫桑比克暖流,强烈影响,常年性影响
684,莫桑比克暖流,强烈影响,常年性影响
685,莫桑比克暖流,强烈影响,常年性影响
735,莫桑比克暖流,强烈影响,常年性影响
736,莫桑比克暖流,强烈影响,常年性影响
737,莫桑比克暖流,强烈影响,常年性影响
789,莫桑比克暖流,强烈影响,常年性影响
790,莫桑比克暖流,强烈影响,常年性影响
791,莫桑比克暖流,强烈影响,常年性影响
792,莫桑比克暖流,强烈影响,常年性影响
582,西澳凉流,强烈影响,常年性影响
583,西澳凉流,强烈影响,常年性影响
641,西澳凉流,强烈影响,常年性影响
642,西澳凉流,强烈影响,常年性影响
694,西澳凉流,强烈影响,常年性影响
695,西澳凉流,强烈影响,常年性影响
746,西澳凉流,强烈影响,常年性影响
747,西澳凉流,强烈影响,常年性影响
801,西澳凉流,强烈影响,常年性影响
802,西澳凉流,强烈影响,常年性影响
1307,亲潮,强烈影响,常年性影响
1308,亲潮,强烈影响,常年性影响
1345,亲潮,强烈影响,常年性影响
1376,亲潮,强烈影响,常年性影响
1377,亲潮,强烈影响,常年性影响
1378,亲潮,强烈影响,常年性影响
1379,亲潮,强烈影响,常年性影响
1404,亲潮,强烈影响,常年性影响
1405,亲潮,强烈影响,常年性影响
1436,亲潮,强烈影响,常年性影响
1082,黑潮,强烈影响,常年性影响
1083,黑潮,强烈影响,常年性影响
1084,黑潮,强烈影响,常年性影响
1134,黑潮,强烈影响,常年性影响
1135,黑潮,强烈影响,常年性影响
1136,黑潮,强烈影响,常年性影响
1182,黑潮,强烈影响,常年性影响
1183,黑潮,强烈影响,常年性影响
1184,黑潮,强烈影响,常年性影响
1223,黑潮,强烈影响,常年性影响
1224,黑潮,强烈影响,常年性影响
1225,黑潮,强烈影响,常年性影响
1265,黑潮,强烈影响,常年性影响
1266,黑潮,强烈影响,常年性影响
1267,黑潮,强烈影响,常年性影响
461,东澳暖流,强烈影响,常年性影响
462,东澳暖流,强烈影响,常年性影响
463,东澳暖流,强烈影响,常年性影响
464,东澳暖流,强烈影响,常年性影响
526,东澳暖流,强烈影响,常年性影响
527,东澳暖流,强烈影响,常年性影响
528,东澳暖流,强烈影响,常年性影响
529,东澳暖流,强烈影响,常年性影响
587,东澳暖流,强烈影响,常年性影响
588,东澳暖流,强烈影响,常年性影响
589,东澳暖流,强烈影响,常年性影响
590,东澳暖流,强烈影响,常年性影响
644,东澳暖流,强烈影响,常年性影响
645,东澳暖流,强烈影响,常年性影响
646,东澳暖流,强烈影响,常年性影响
697,东澳暖流,强烈影响,常年性影响
698,东澳暖流,强烈影响,常年性影响
699,东澳暖流,强烈影响,常年性影响
700,东澳暖流,强烈影响,常年性影响
751,东澳暖流,强烈影响,常年性影响
752,东澳暖流,强烈影响,常年性影响
753,东澳暖流,强烈影响,常年性影响
754,东澳暖流,强烈影响,常年性影响
809,东澳暖流,强烈影响,常年性影响
810,东澳暖流,强烈影响,常年性影响
811,东澳暖流,强烈影响,常年性影响
812,东澳暖流,强烈影响,常年性影响
890,南赤道洋流,强烈影响,常年性影响
891,南赤道洋流,强烈影响,常年性影响
892,南赤道洋流,强烈影响,常年性影响
893,南赤道洋流,强烈影响,常年性影响
894,南赤道洋流,强烈影响,常年性影响
895,南赤道洋流,强烈影响,常年性影响
896,南赤道洋流,强烈影响,常年性影响
897,南赤道洋流,强烈影响,常年性影响
898,南赤道洋流,强烈影响,常年性影响
899,南赤道洋流,强烈影响,常年性影响
946,南赤道洋流,强烈影响,常年性影响
947,南赤道洋流,强烈影响,常年性影响
948,南赤道洋流,强烈影响,常年性影响
949,南赤道洋流,强烈影响,常年性影响
950,南赤道洋流,强烈影响,常年性影响
951,南赤道洋流,强烈影响,常年性影响
952,南赤道洋流,强烈影响,常年性影响
953,南赤道洋流,强烈影响,常年性影响
954,南赤道洋流,强烈影响,常年性影响
955,南赤道洋流,强烈影响,常年性影响
956,南赤道洋流,强烈影响,常年性影响
947,南赤道洋流,强烈影响,常年性影响
1005,南赤道洋流,强烈影响,常年性影响
